"RESULTADO","DATA_EXECUCAO","PRODUTO","TEMPO_PLAN","TEMPO_REAL","OPERACAO","NOME","ID_PESSOA",
0,2015-06-16 00:00:00.000000000,"O3VWQ",3.21,3.76,31,"Francesco Cossiga",107,
1,2018-09-21 00:00:00.000000000,"O3VWQ",6.72,6.52,29,"Francesco Cossiga",107,
0,2017-06-16 00:00:00.000000000,"O3VWQ",6.38,7.46,27,"Francesco Cossiga",107,
0,2015-06-12 00:00:00.000000000,"O3VWQ",2.6,3.12,18,"Francesco Cossiga",107,
0,2017-11-03 00:00:00.000000000,"O8BRA",4.82,5.11,6,"Francesco Cossiga",107,
1,2011-06-22 00:00:00.000000000,"O88MP",5.2,5.15,2,"Francesco Cossiga",107,
0,2011-03-17 00:00:00.000000000,"O88MP",0.22,0.25,32,"Francesco Cossiga",107,
0,2013-07-27 00:00:00.000000000,"O88MP",5.4,6.39,26,"Francesco Cossiga",107,
1,2010-02-28 00:00:00.000000000,"O9LF5",6.9,6.52,8,"Francesco Cossiga",107,
0,2009-09-27 00:00:00.000000000,"O9LF5",4.92,5.99,23,"Francesco Cossiga",107,
0,2009-04-11 00:00:00.000000000,"O9LF5",3.22,3.94,15,"Francesco Cossiga",107,
0,2019-08-23 00:00:00.000000000,"O9RUX",5.88,6.65,7,"Francesco Cossiga",107,
0,2018-11-22 00:00:00.000000000,"O9RUX",1.24,1.56,32,"Francesco Cossiga",107,
1,2014-03-10 00:00:00.000000000,"O9RUX",4.22,4.05,23,"Francesco Cossiga",107,
1,2019-01-19 00:00:00.000000000,"O9RUX",5.72,5.3,13,"Francesco Cossiga",107,
0,2015-12-02 00:00:00.000000000,"O9RUX",5.69,6.08,12,"Francesco Cossiga",107,
0,2015-10-30 00:00:00.000000000,"PDAWU",9.86,11.33,1,"Francesco Cossiga",107,
0,2013-05-16 00:00:00.000000000,"PDAWU",4.34,4.6,32,"Francesco Cossiga",107,
1,2011-12-26 00:00:00.000000000,"PDAWU",5.25,5.19,31,"Francesco Cossiga",107,
1,2014-07-21 00:00:00.000000000,"PDAWU",1.02,0.97,26,"Francesco Cossiga",107,
0,2010-06-18 00:00:00.000000000,"PDAWU",7.84,8.78,21,"Francesco Cossiga",107,
0,2014-12-08 00:00:00.000000000,"PDAWU",3.58,4.26,16,"Francesco Cossiga",107,
0,2010-12-08 00:00:00.000000000,"PDAWU",4.31,4.31,8,"Francesco Cossiga",107,
0,2013-05-04 00:00:00.000000000,"PDAWU",9.66,9.95,2,"Francesco Cossiga",107,
0,2010-01-09 00:00:00.000000000,"PDAWU",9.66,10.14,2,"Francesco Cossiga",107,
0,2017-04-26 00:00:00.000000000,"PDW7Z",4.12,4.82,4,"Francesco Cossiga",107,
1,2011-07-21 00:00:00.000000000,"PDW7Z",6.35,6.29,16,"Francesco Cossiga",107,
1,2010-02-26 00:00:00.000000000,"PDW7Z",0.21,0.2,15,"Francesco Cossiga",107,
0,2018-09-11 00:00:00.000000000,"PEP5N",3.3,3.96,5,"Francesco Cossiga",107,
0,2018-02-04 00:00:00.000000000,"PEP5N",3.22,3.69,20,"Francesco Cossiga",107,
0,2016-11-21 00:00:00.000000000,"PEP5N",9.09,10.64,17,"Francesco Cossiga",107,
0,2015-07-29 00:00:00.000000000,"PM13G",0.7,0.81,20,"Francesco Cossiga",107,
0,2012-01-14 00:00:00.000000000,"PM13G",7.75,10.33,32,"Francesco Cossiga",107,
0,2016-02-29 00:00:00.000000000,"PM13G",9.27,9.82,26,"Francesco Cossiga",107,
0,2009-08-17 00:00:00.000000000,"PN14V",1.32,1.43,4,"Francesco Cossiga",107,
0,2018-11-06 00:00:00.000000000,"PO1N6",2.39,2.72,9,"Francesco Cossiga",107,
0,2016-11-25 00:00:00.000000000,"PO1N6",0.13,0.14,22,"Francesco Cossiga",107,
1,2019-01-22 00:00:00.000000000,"PO1N6",0.13,0.12,22,"Francesco Cossiga",107,
0,2014-07-13 00:00:00.000000000,"PO1N6",8.59,9.28,11,"Francesco Cossiga",107,
0,2016-05-17 00:00:00.000000000,"PPR4D",4.61,5.53,2,"Francesco Cossiga",107,
0,2017-06-01 00:00:00.000000000,"PPR4D",6.11,6.6,14,"Francesco Cossiga",107,
1,2016-05-19 00:00:00.000000000,"PPR4D",2.88,2.85,9,"Francesco Cossiga",107,
0,2010-06-01 00:00:00.000000000,"PQLH6",2.08,2.35,2,"Francesco Cossiga",107,
0,2018-10-03 00:00:00.000000000,"PQLH6",6.79,8.08,49,"Francesco Cossiga",107,
0,2010-08-14 00:00:00.000000000,"PQLH6",6.79,8.29,49,"Francesco Cossiga",107,
0,2013-10-08 00:00:00.000000000,"PQLH6",6.79,7.94,49,"Francesco Cossiga",107,
0,2014-10-19 00:00:00.000000000,"PQLH6",8.94,10.09,48,"Francesco Cossiga",107,
0,2011-12-26 00:00:00.000000000,"PQLH6",7.87,8.06,46,"Francesco Cossiga",107,
0,2014-10-18 00:00:00.000000000,"PQLH6",7.87,9.6,46,"Francesco Cossiga",107,
1,2018-11-07 00:00:00.000000000,"PQLH6",9.13,8.85,43,"Francesco Cossiga",107,
0,2012-02-09 00:00:00.000000000,"PQLH6",2.3,2.51,28,"Francesco Cossiga",107,
0,2017-06-18 00:00:00.000000000,"PQLH6",9.65,11.03,25,"Francesco Cossiga",107,
1,2016-06-29 00:00:00.000000000,"PQLH6",6.64,6.57,20,"Francesco Cossiga",107,
0,2012-01-28 00:00:00.000000000,"PQLH6",3.45,3.45,3,"Francesco Cossiga",107,
0,2012-08-18 00:00:00.000000000,"PQUFN",0.78,0.8,2,"Francesco Cossiga",107,
0,2016-02-19 00:00:00.000000000,"PQUFN",6.5,7.8,31,"Francesco Cossiga",107,
1,2017-01-10 00:00:00.000000000,"PQUFN",6.57,6.05,22,"Francesco Cossiga",107,
1,2011-04-15 00:00:00.000000000,"PQUFN",6.57,6.05,22,"Francesco Cossiga",107,
0,2010-11-29 00:00:00.000000000,"PQUFN",1.03,1.12,12,"Francesco Cossiga",107,
1,2017-11-06 00:00:00.000000000,"PQUFN",4.12,3.83,8,"Francesco Cossiga",107,
0,2010-08-10 00:00:00.000000000,"PQUFN",3.05,3.38,5,"Francesco Cossiga",107,
0,2016-12-31 00:00:00.000000000,"PQUFN",3.07,3.92,3,"Francesco Cossiga",107,
1,2019-02-05 00:00:00.000000000,"PQUFN",3.07,2.8,3,"Francesco Cossiga",107,
1,2012-12-14 00:00:00.000000000,"PQ5EZ",9.71,9.61,10,"Francesco Cossiga",107,
0,2015-12-04 00:00:00.000000000,"PRBKI",6.5,6.69,1,"Francesco Cossiga",107,
0,2017-05-04 00:00:00.000000000,"PRBKI",9.35,10.1,3,"Francesco Cossiga",107,
0,2015-12-27 00:00:00.000000000,"PTA6G",8.5,9.28,2,"Francesco Cossiga",107,
0,2012-04-06 00:00:00.000000000,"PTA6G",6.78,6.78,8,"Francesco Cossiga",107,
0,2010-06-02 00:00:00.000000000,"PTA6G",5.43,5.6,7,"Francesco Cossiga",107,
0,2015-12-24 00:00:00.000000000,"PV9XZ",7.88,9.53,1,"Francesco Cossiga",107,
1,2012-07-10 00:00:00.000000000,"PV9XZ",3.45,3.34,41,"Francesco Cossiga",107,
1,2019-10-01 00:00:00.000000000,"PV9XZ",1.45,1.39,40,"Francesco Cossiga",107,
1,2016-07-01 00:00:00.000000000,"PV9XZ",4.07,3.86,36,"Francesco Cossiga",107,
1,2010-04-19 00:00:00.000000000,"PV9XZ",1.16,1.05,13,"Francesco Cossiga",107,
0,2016-06-17 00:00:00.000000000,"PV9XZ",2.71,2.98,11,"Francesco Cossiga",107,
0,2013-01-18 00:00:00.000000000,"PV9XZ",8.28,9.28,8,"Francesco Cossiga",107,
0,2010-08-30 00:00:00.000000000,"PV9XZ",8.99,10.61,3,"Francesco Cossiga",107,
0,2018-11-19 00:00:00.000000000,"PWG2Z",0.53,0.53,17,"Francesco Cossiga",107,
0,2017-09-30 00:00:00.000000000,"PWG2Z",8.16,9.76,50,"Francesco Cossiga",107,
1,2014-09-29 00:00:00.000000000,"PWG2Z",7.69,7.15,38,"Francesco Cossiga",107,
0,2019-08-06 00:00:00.000000000,"PWG2Z",3.96,4.12,34,"Francesco Cossiga",107,
0,2018-03-05 00:00:00.000000000,"PWG2Z",3.07,3.31,31,"Francesco Cossiga",107,
0,2016-05-10 00:00:00.000000000,"PWG2Z",0.58,0.69,30,"Francesco Cossiga",107,
1,2016-10-31 00:00:00.000000000,"PWG2Z",5.24,5.03,26,"Francesco Cossiga",107,
0,2015-05-16 00:00:00.000000000,"PXIDF",4.75,4.94,3,"Francesco Cossiga",107,
0,2015-12-06 00:00:00.000000000,"PXIDF",3.54,4.2,43,"Francesco Cossiga",107,
1,2017-06-30 00:00:00.000000000,"PXIDF",7.37,6.93,41,"Francesco Cossiga",107,
0,2019-01-13 00:00:00.000000000,"PXIDF",1.16,1.29,36,"Francesco Cossiga",107,
1,2009-09-06 00:00:00.000000000,"PXIDF",6.03,5.54,34,"Francesco Cossiga",107,
0,2019-02-21 00:00:00.000000000,"PXIDF",9.93,10.22,32,"Francesco Cossiga",107,
0,2015-05-31 00:00:00.000000000,"PXIDF",3.98,4.47,30,"Francesco Cossiga",107,
1,2016-12-03 00:00:00.000000000,"PXIDF",1.12,1.11,28,"Francesco Cossiga",107,
0,2017-05-18 00:00:00.000000000,"PXIDF",1.12,1.16,28,"Francesco Cossiga",107,
0,2015-12-04 00:00:00.000000000,"PXIDF",5.47,6.4,27,"Francesco Cossiga",107,
0,2017-06-13 00:00:00.000000000,"PXIDF",1.76,2.09,26,"Francesco Cossiga",107,
0,2015-05-27 00:00:00.000000000,"PXIDF",4.19,4.6,24,"Francesco Cossiga",107,
1,2016-12-03 00:00:00.000000000,"PXIDF",4.19,4.1,24,"Francesco Cossiga",107,
0,2014-05-31 00:00:00.000000000,"PXIDF",3.8,4.58,21,"Francesco Cossiga",107,
1,2017-07-24 00:00:00.000000000,"PXIDF",5.48,5.1,20,"Francesco Cossiga",107,
0,2014-01-18 00:00:00.000000000,"PXIDF",4.06,4.77,12,"Francesco Cossiga",107,
0,2017-05-08 00:00:00.000000000,"PXIDF",6.51,6.77,7,"Francesco Cossiga",107,
0,2019-09-11 00:00:00.000000000,"PXIDF",0.06,0.07,6,"Francesco Cossiga",107,
1,2016-09-04 00:00:00.000000000,"PYX0M",1.77,1.72,10,"Francesco Cossiga",107,
0,2009-01-27 00:00:00.000000000,"PYX0M",1.11,1.19,18,"Francesco Cossiga",107,
0,2011-09-04 00:00:00.000000000,"PYX0M",1.11,1.19,18,"Francesco Cossiga",107,
0,2016-05-23 00:00:00.000000000,"PYX0M",5.68,6.64,15,"Francesco Cossiga",107,
0,2016-11-15 00:00:00.000000000,"PYX0M",5.86,6.79,13,"Francesco Cossiga",107,
0,2012-07-15 00:00:00.000000000,"P0T3U",5.07,6.23,2,"Francesco Cossiga",107,
0,2018-08-26 00:00:00.000000000,"P0T3U",4.22,4.38,35,"Francesco Cossiga",107,
0,2016-09-21 00:00:00.000000000,"P0T3U",9.38,10.04,34,"Francesco Cossiga",107,
0,2013-05-22 00:00:00.000000000,"P0T3U",5.88,7.05,32,"Francesco Cossiga",107,
0,2016-06-12 00:00:00.000000000,"P0T3U",5.72,6.54,19,"Francesco Cossiga",107,
0,2009-12-13 00:00:00.000000000,"P0T3U",8.82,10.27,10,"Francesco Cossiga",107,
1,2016-05-09 00:00:00.000000000,"P0T3U",4.94,4.89,8,"Francesco Cossiga",107,
0,2016-11-22 00:00:00.000000000,"P0T3U",0.45,0.49,6,"Francesco Cossiga",107,
0,2011-01-28 00:00:00.000000000,"P0T3U",7.36,7.36,5,"Francesco Cossiga",107,
0,2019-03-25 00:00:00.000000000,"P1T5K",8.32,8.9,2,"Francesco Cossiga",107,
0,2015-04-06 00:00:00.000000000,"P1T5K",7.03,7.66,16,"Francesco Cossiga",107,
0,2017-07-23 00:00:00.000000000,"P6RR0",9.75,10.15,6,"Francesco Cossiga",107,
1,2014-12-01 00:00:00.000000000,"P6RR0",8.85,8.23,11,"Francesco Cossiga",107,
0,2011-05-30 00:00:00.000000000,"P6RR0",6.64,6.97,8,"Francesco Cossiga",107,
0,2017-07-16 00:00:00.000000000,"P9S1S",6.23,7.89,2,"Francesco Cossiga",107,
1,2017-09-12 00:00:00.000000000,"P9S1S",8.13,7.81,12,"Francesco Cossiga",107,
0,2015-06-28 00:00:00.000000000,"P9S1S",1.43,1.67,9,"Francesco Cossiga",107,
0,2017-07-18 00:00:00.000000000,"P9S1S",4.4,4.75,6,"Francesco Cossiga",107,
0,2017-07-19 00:00:00.000000000,"P9S1S",7.76,8.07,5,"Francesco Cossiga",107,
1,2010-08-05 00:00:00.000000000,"QBGOD",7.53,6.85,2,"Francesco Cossiga",107,
1,2009-02-02 00:00:00.000000000,"QBGOD",1.22,1.2,8,"Francesco Cossiga",107,
0,2019-11-09 00:00:00.000000000,"QD4DC",0.84,1.25,7,"Francesco Cossiga",107,
0,2019-11-14 00:00:00.000000000,"QD4DC",2.64,2.93,19,"Francesco Cossiga",107,
0,2018-05-30 00:00:00.000000000,"QGK3S",9.29,11.14,7,"Francesco Cossiga",107,
0,2011-07-09 00:00:00.000000000,"QGK3S",8.24,8.91,18,"Francesco Cossiga",107,
1,2010-07-11 00:00:00.000000000,"QGK3S",1.77,1.68,11,"Francesco Cossiga",107,
0,2016-12-14 00:00:00.000000000,"QGK3S",1.09,1.13,10,"Francesco Cossiga",107,
0,2009-07-02 00:00:00.000000000,"QJD64",3.23,3.73,6,"Francesco Cossiga",107,
0,2011-08-19 00:00:00.000000000,"QJD64",8.24,8.99,13,"Francesco Cossiga",107,
0,2017-09-25 00:00:00.000000000,"QKVBK",0.76,0.96,4,"Francesco Cossiga",107,
1,2017-12-20 00:00:00.000000000,"QKVBK",4.61,4.58,31,"Francesco Cossiga",107,
0,2016-03-31 00:00:00.000000000,"QKVBK",7.86,7.94,10,"Francesco Cossiga",107,
0,2012-02-27 00:00:00.000000000,"QKVBK",4.94,5.38,7,"Francesco Cossiga",107,
0,2015-12-07 00:00:00.000000000,"QK6WR",6.42,6.74,9,"Francesco Cossiga",107,
0,2010-11-27 00:00:00.000000000,"QK6WR",0.52,0.69,46,"Francesco Cossiga",107,
1,2013-05-14 00:00:00.000000000,"QK6WR",2.15,2.04,45,"Francesco Cossiga",107,
0,2018-05-27 00:00:00.000000000,"QK6WR",2.15,2.84,45,"Francesco Cossiga",107,
1,2009-10-02 00:00:00.000000000,"QK6WR",6.03,5.85,39,"Francesco Cossiga",107,
1,2015-12-27 00:00:00.000000000,"QK6WR",3.12,3.05,30,"Francesco Cossiga",107,
0,2016-10-01 00:00:00.000000000,"QK6WR",9.16,9.16,29,"Francesco Cossiga",107,
0,2012-01-19 00:00:00.000000000,"QK6WR",5.7,5.87,13,"Francesco Cossiga",107,
0,2019-05-20 00:00:00.000000000,"QLA1L",9.03,10.84,2,"Francesco Cossiga",107,
0,2016-05-13 00:00:00.000000000,"QLA1L",9.37,9.37,11,"Francesco Cossiga",107,
0,2019-01-17 00:00:00.000000000,"QLA1L",9.37,10.96,11,"Francesco Cossiga",107,
0,2015-11-07 00:00:00.000000000,"QLA1L",9.37,11.13,11,"Francesco Cossiga",107,
0,2016-03-26 00:00:00.000000000,"QLA1L",7.33,8.45,10,"Francesco Cossiga",107,
0,2013-12-31 00:00:00.000000000,"QMIYN",1.07,1.14,1,"Francesco Cossiga",107,
0,2017-04-17 00:00:00.000000000,"QMIYN",5.3,5.52,44,"Francesco Cossiga",107,
0,2009-03-10 00:00:00.000000000,"QMIYN",3.64,4.08,42,"Francesco Cossiga",107,
0,2015-09-03 00:00:00.000000000,"QMIYN",0.95,1.03,37,"Francesco Cossiga",107,
0,2015-09-11 00:00:00.000000000,"QMIYN",3.25,3.44,18,"Francesco Cossiga",107,
0,2016-03-23 00:00:00.000000000,"QMIYN",9.7,11.06,8,"Francesco Cossiga",107,
0,2014-10-29 00:00:00.000000000,"QMIYN",9.7,9.7,8,"Francesco Cossiga",107,
0,2018-11-13 00:00:00.000000000,"QMJ6J",2.25,2.39,7,"Francesco Cossiga",107,
0,2014-12-25 00:00:00.000000000,"QMJ6J",0.11,0.13,8,"Francesco Cossiga",107,
1,2009-12-09 00:00:00.000000000,"QMSAV",4.1,3.89,9,"Francesco Cossiga",107,
0,2012-03-06 00:00:00.000000000,"QMSAV",8.15,8.15,28,"Francesco Cossiga",107,
0,2013-01-17 00:00:00.000000000,"QMSAV",1.86,1.9,23,"Francesco Cossiga",107,
0,2018-06-27 00:00:00.000000000,"QMSAV",6.25,6.37,22,"Francesco Cossiga",107,
0,2011-04-30 00:00:00.000000000,"QMSAV",4.12,4.12,21,"Francesco Cossiga",107,
0,2017-12-02 00:00:00.000000000,"QMSAV",4.12,5.17,21,"Francesco Cossiga",107,
0,2017-11-29 00:00:00.000000000,"QMSAV",6.83,8.19,17,"Francesco Cossiga",107,
0,2012-01-02 00:00:00.000000000,"QMSAV",6.31,6.5,15,"Francesco Cossiga",107,
1,2014-06-24 00:00:00.000000000,"QMSAV",5.42,5.09,12,"Francesco Cossiga",107,
0,2012-05-26 00:00:00.000000000,"QM3C8",4.59,5.75,3,"Francesco Cossiga",107,
0,2011-02-04 00:00:00.000000000,"QM3C8",8.76,10.25,17,"Francesco Cossiga",107,
0,2011-02-08 00:00:00.000000000,"QM3C8",1.61,1.89,11,"Francesco Cossiga",107,
0,2013-04-23 00:00:00.000000000,"QM3C8",5.29,5.5,9,"Francesco Cossiga",107,
1,2013-04-23 00:00:00.000000000,"QM3C8",4.93,4.83,5,"Francesco Cossiga",107,
0,2014-01-04 00:00:00.000000000,"QRYZ7",6.36,8.19,1,"Francesco Cossiga",107,
1,2018-07-30 00:00:00.000000000,"QRYZ7",2.45,2.3,40,"Francesco Cossiga",107,
0,2015-11-18 00:00:00.000000000,"QRYZ7",9.14,9.23,36,"Francesco Cossiga",107,
0,2010-03-14 00:00:00.000000000,"QRYZ7",0.12,0.15,30,"Francesco Cossiga",107,
0,2018-09-09 00:00:00.000000000,"QRYZ7",0.78,1.01,27,"Francesco Cossiga",107,
1,2014-03-26 00:00:00.000000000,"QRYZ7",6.99,6.85,26,"Francesco Cossiga",107,
0,2010-02-17 00:00:00.000000000,"QRYZ7",8.4,8.56,15,"Francesco Cossiga",107,
0,2009-11-15 00:00:00.000000000,"QRYZ7",0.9,0.9,12,"Francesco Cossiga",107,
1,2011-06-27 00:00:00.000000000,"QRYZ7",9.56,9.09,8,"Francesco Cossiga",107,
0,2012-07-23 00:00:00.000000000,"QRYZ7",6.69,7.29,3,"Francesco Cossiga",107,
0,2014-03-19 00:00:00.000000000,"QRYZ7",0.12,0.13,2,"Francesco Cossiga",107,
0,2011-10-05 00:00:00.000000000,"QSPOK",8.54,8.74,1,"Francesco Cossiga",107,
0,2015-05-09 00:00:00.000000000,"QWSWG",6.23,6.6,6,"Francesco Cossiga",107,
0,2016-12-11 00:00:00.000000000,"QWSWG",3.68,4.23,12,"Francesco Cossiga",107,
1,2019-02-20 00:00:00.000000000,"QWSWG",3.82,3.78,11,"Francesco Cossiga",107,
0,2014-02-17 00:00:00.000000000,"QWSWG",1.25,1.33,8,"Francesco Cossiga",107,
0,2009-07-05 00:00:00.000000000,"QWYU9",8.85,9.74,6,"Francesco Cossiga",107,
1,2010-12-21 00:00:00.000000000,"Q1NXK",1.57,1.55,2,"Francesco Cossiga",107,
0,2016-10-04 00:00:00.000000000,"Q1NXK",7.35,8.16,36,"Francesco Cossiga",107,
0,2011-02-05 00:00:00.000000000,"Q1NXK",6.39,7.81,29,"Francesco Cossiga",107,
0,2018-03-26 00:00:00.000000000,"Q1NXK",6.42,6.59,28,"Francesco Cossiga",107,
0,2016-10-01 00:00:00.000000000,"Q1NXK",6.42,7.49,28,"Francesco Cossiga",107,
0,2018-08-12 00:00:00.000000000,"Q1NXK",4.26,5.74,27,"Francesco Cossiga",107,
1,2016-12-20 00:00:00.000000000,"Q1NXK",4.26,3.88,27,"Francesco Cossiga",107,
0,2016-12-20 00:00:00.000000000,"Q1NXK",6.91,7.39,25,"Francesco Cossiga",107,
0,2012-02-02 00:00:00.000000000,"Q1NXK",3.58,4.45,23,"Francesco Cossiga",107,
0,2012-07-05 00:00:00.000000000,"Q1NXK",3.42,3.48,15,"Francesco Cossiga",107,
0,2014-09-22 00:00:00.000000000,"Q1NXK",5.23,5.88,10,"Francesco Cossiga",107,
1,2010-09-16 00:00:00.000000000,"Q3X2V",4.74,4.69,6,"Francesco Cossiga",107,
1,2011-09-08 00:00:00.000000000,"Q309I",8.66,8.49,1,"Francesco Cossiga",107,
1,2016-06-06 00:00:00.000000000,"Q309I",9.8,9.12,19,"Francesco Cossiga",107,
1,2016-09-26 00:00:00.000000000,"Q309I",9.8,9.02,19,"Francesco Cossiga",107,
0,2009-09-29 00:00:00.000000000,"Q309I",3.65,3.76,11,"Francesco Cossiga",107,
0,2018-05-05 00:00:00.000000000,"Q309I",1.45,1.83,2,"Francesco Cossiga",107,
0,2013-05-02 00:00:00.000000000,"Q309I",8.66,9.96,1,"Francesco Cossiga",107,
0,2019-10-20 00:00:00.000000000,"Q4CYW",0.45,0.5,1,"Francesco Cossiga",107,
0,2012-05-23 00:00:00.000000000,"Q4CYW",9.83,11.51,23,"Francesco Cossiga",107,
0,2012-06-03 00:00:00.000000000,"Q4CYW",7.34,7.86,16,"Francesco Cossiga",107,
0,2014-05-20 00:00:00.000000000,"Q4ZAD",2.91,3.02,1,"Francesco Cossiga",107,
0,2019-11-23 00:00:00.000000000,"Q4ZAD",1.36,1.51,10,"Francesco Cossiga",107,
0,2011-10-29 00:00:00.000000000,"Q4ZAD",8.05,8.6,8,"Francesco Cossiga",107,
0,2011-04-08 00:00:00.000000000,"Q4ZAD",9.65,10.9,6,"Francesco Cossiga",107,
0,2011-03-18 00:00:00.000000000,"Q5PL4",4.52,5.16,1,"Francesco Cossiga",107,
1,2016-04-18 00:00:00.000000000,"Q5PL4",8.04,7.8,27,"Francesco Cossiga",107,
0,2013-07-06 00:00:00.000000000,"Q5PL4",6.62,8,25,"Francesco Cossiga",107,
0,2019-10-27 00:00:00.000000000,"Q5PL4",0.92,1.21,23,"Francesco Cossiga",107,
0,2016-04-08 00:00:00.000000000,"Q5PL4",3.87,4.3,19,"Francesco Cossiga",107,
0,2016-04-10 00:00:00.000000000,"Q5PL4",0.42,0.47,11,"Francesco Cossiga",107,
1,2019-10-18 00:00:00.000000000,"Q5PL4",8.58,8.41,5,"Francesco Cossiga",107,
0,2009-02-14 00:00:00.000000000,"Q8A50",2.84,3.15,2,"Francesco Cossiga",107,
1,2014-12-05 00:00:00.000000000,"Q8A50",7.26,6.53,23,"Francesco Cossiga",107,
0,2014-05-07 00:00:00.000000000,"Q8A50",7.26,8.27,23,"Francesco Cossiga",107,
0,2017-01-15 00:00:00.000000000,"Q8A50",0.05,0.06,19,"Francesco Cossiga",107,
0,2016-01-11 00:00:00.000000000,"Q8A50",7.56,7.71,11,"Francesco Cossiga",107,
1,2014-06-02 00:00:00.000000000,"Q8A50",8.8,8.54,9,"Francesco Cossiga",107,
0,2010-03-01 00:00:00.000000000,"Q8TDT",2.41,2.53,1,"Francesco Cossiga",107,
0,2014-08-29 00:00:00.000000000,"Q8TDT",0.27,0.3,15,"Francesco Cossiga",107,
0,2014-10-21 00:00:00.000000000,"Q8TDT",9.22,9.41,14,"Francesco Cossiga",107,
1,2010-03-25 00:00:00.000000000,"Q8TDT",1.33,1.21,6,"Francesco Cossiga",107,
0,2012-12-28 00:00:00.000000000,"Q8TDT",2.68,2.79,5,"Francesco Cossiga",107,
0,2017-01-24 00:00:00.000000000,"Q8411",1.74,1.89,17,"Francesco Cossiga",107,
0,2018-07-21 00:00:00.000000000,"Q8411",2.34,2.8,31,"Francesco Cossiga",107,
1,2016-05-18 00:00:00.000000000,"Q8411",6.56,5.97,30,"Francesco Cossiga",107,
0,2010-10-17 00:00:00.000000000,"Q8411",9.59,10.17,27,"Francesco Cossiga",107,
1,2009-02-09 00:00:00.000000000,"Q8411",9.59,9.2,27,"Francesco Cossiga",107,
0,2017-01-24 00:00:00.000000000,"Q8411",8.8,10.03,20,"Francesco Cossiga",107,
0,2015-12-02 00:00:00.000000000,"Q9G2U",9.07,9.99,7,"Francesco Cossiga",107,
0,2017-06-11 00:00:00.000000000,"Q9G2U",8.01,9.2,8,"Francesco Cossiga",107,
0,2013-06-17 00:00:00.000000000,"RBNO8",0.96,1.04,2,"Francesco Cossiga",107,
0,2012-05-24 00:00:00.000000000,"RBNO8",2.56,2.64,21,"Francesco Cossiga",107,
0,2018-03-25 00:00:00.000000000,"RBNO8",7.38,7.98,20,"Francesco Cossiga",107,
0,2011-06-26 00:00:00.000000000,"RBNO8",9.95,11.93,16,"Francesco Cossiga",107,
1,2009-09-02 00:00:00.000000000,"RBNO8",9.74,9.64,14,"Francesco Cossiga",107,
0,2011-09-08 00:00:00.000000000,"RBNO8",8.66,10.31,8,"Francesco Cossiga",107,
0,2014-11-14 00:00:00.000000000,"RBNO8",5.56,5.84,4,"Francesco Cossiga",107,
0,2009-03-15 00:00:00.000000000,"RD3XR",8.24,9.96,7,"Francesco Cossiga",107,
1,2010-06-15 00:00:00.000000000,"RH5J5",9.35,8.69,8,"Francesco Cossiga",107,
0,2018-08-16 00:00:00.000000000,"RH5J5",0.24,0.25,44,"Francesco Cossiga",107,
0,2016-01-17 00:00:00.000000000,"RH5J5",2.86,3.2,41,"Francesco Cossiga",107,
0,2010-01-25 00:00:00.000000000,"RH5J5",6.31,7.07,36,"Francesco Cossiga",107,
0,2018-08-09 00:00:00.000000000,"RH5J5",4.89,4.99,33,"Francesco Cossiga",107,
0,2013-07-09 00:00:00.000000000,"RH5J5",3.67,4,29,"Francesco Cossiga",107,
1,2019-05-15 00:00:00.000000000,"RH5J5",7.97,7.65,24,"Francesco Cossiga",107,
0,2010-01-17 00:00:00.000000000,"RH5J5",8.11,10.35,19,"Francesco Cossiga",107,
0,2012-05-21 00:00:00.000000000,"RH5J5",8.11,9.57,19,"Francesco Cossiga",107,
0,2013-08-30 00:00:00.000000000,"RH5J5",7.53,7.75,17,"Francesco Cossiga",107,
0,2017-08-30 00:00:00.000000000,"RH5J5",1.6,1.74,11,"Francesco Cossiga",107,
0,2009-09-09 00:00:00.000000000,"RIDZ4",1.82,1.98,3,"Francesco Cossiga",107,
1,2015-08-12 00:00:00.000000000,"RIDZ4",6.56,5.9,28,"Francesco Cossiga",107,
1,2009-09-17 00:00:00.000000000,"RIDZ4",8.77,8.33,17,"Francesco Cossiga",107,
0,2009-09-06 00:00:00.000000000,"RIDZ4",7.6,8.22,10,"Francesco Cossiga",107,
0,2010-03-13 00:00:00.000000000,"RIDZ4",9.13,10.31,7,"Francesco Cossiga",107,
0,2013-01-10 00:00:00.000000000,"RI2GD",8.97,10.05,4,"Francesco Cossiga",107,
1,2009-10-26 00:00:00.000000000,"RI2GD",2.2,2.16,13,"Francesco Cossiga",107,
0,2017-08-05 00:00:00.000000000,"RI2GD",9.11,11.22,8,"Francesco Cossiga",107,
0,2012-01-28 00:00:00.000000000,"RKK2C",7.13,8.08,6,"Francesco Cossiga",107,
0,2010-06-02 00:00:00.000000000,"RKK2C",2.81,3.26,35,"Francesco Cossiga",107,
0,2017-01-20 00:00:00.000000000,"RKK2C",2.24,2.44,34,"Francesco Cossiga",107,
0,2014-07-01 00:00:00.000000000,"RKK2C",6.87,7.22,25,"Francesco Cossiga",107,
0,2019-03-09 00:00:00.000000000,"RKK2C",6.99,8.33,21,"Francesco Cossiga",107,
0,2009-01-18 00:00:00.000000000,"RKK2C",8.42,9.77,17,"Francesco Cossiga",107,
